59,0.16691,0.148513,-0.197861,-0.692071,-0.337167,0.75,0.0505325,-0.379688,-0.00384044,0.000614327
60,0.153495,0.16057,-0.158177,-0.75,-0.395212,0.75,0.0351641,-0.441428,0.0556302,0.000807174
61,0.139398,0.182683,-0.207665,-0.75,-0.42499,0.75,0.0109924,-0.477008,0.0713394,0.000714146
62,0.139106,0.192359,-0.255732,-0.748088,-0.445146,0.75,-0.0130493,-0.513309,0.091317,0.000723804
63,0.136819,0.204275,-0.303337,-0.745071,-0.463449,0.75,-0.0287371,-0.542248,0.0792643,0.000490894
64,0.142319,0.191489,-0.31521,-0.75,-0.471578,0.75,-0.035947,-0.636061,0.114673,0.000463344
65,0.152605,0.168107,-0.327176,-0.75,-0.483833,0.75,-0.0827378,-0.701028,0.143257,0.000339769
66,0.154894,0.167241,-0.352477,-0.75,-0.493027,0.75,-0.122911,-0.75,0.0588634,-0.00103021
67,0.168051,0.164015,-0.283407,-0.75,-0.49777,0.75,-0.177485,-0.723259,0.0711121,-0.000972681
68,0.170436,0.160432,-0.227028,-0.75,-0.503073,0.736208,-0.15475,-0.75,0.0149241,-0.00201685
69,0.16538,0.162625,-0.168736,-0.75,-0.496535,0.74326,-0.159373,-0.748465,0.01563,-0.00203618
70,0.136193,0.204821,-0.167583,-0.75,-0.491173,0.75,-0.147046,-0.741609,0.0213661,-0.00163439
71,0.133881,0.182244,-0.190281,-0.75,-0.504796,0.75,-0.103051,-0.75,0.0445776,-0.00150134
72,0.144158,0.175659,-0.244397,-0.75,-0.530087,0.75,-0.110147,-0.75,-0.00330806,-0.00250677
73,0.156982,0.156701,-0.304903,-0.728816,-0.572376,0.75,-0.170289,-0.75,-0.0655761,-0.00351565
74,0.163327,0.17661,-0.222563,-0.75,-0.592693,0.75,-0.20594,-0.75,-0.0763513,-0.00369888
75,0.140247,0.203623,-0.235986,-0.75,-0.559925,0.75,-0.166332,-0.75,-0.0954712,-0.00386234
76,0.145008,0.178162,-0.253807,-0.75,-0.578385,0.75,-0.212842,-0.75,-0.106873,-0.00440359
77,0.154808,0.164099,-0.266413,-0.75,-0.556178,0.75,-0.260152,-0.734503,-0.0969968,-0.00435435
78,0.162671,0.172899,-0.197707,-0.75,-0.544638,0.75,-0.265629,-0.735332,-0.0968398,-0.00433752
79,0.148657,0.166033,-0.229054,-0.75,-0.544948,0.75,-0.326852,-0.732107,-0.103554,-0.00470651
80,0.157864,0.162377,-0.297533,-0.75,-0.492644,0.680306,-0.329071,-0.706135,-0.0874323,-0.00460185
81,0.164219,0.166583,-0.218005,-0.75,-0.521001,0.74137,-0.391368,-0.704758,-0.081973,-0.00464315
82,0.145084,0.18553,-0.237118,-0.75,-0.497127,0.74679,-0.376119,-0.710865,-0.0872752,-0.00468649
83,0.157192,0.157097,-0.266885,-0.75,-0.438864,0.685669,-0.382358,-0.696182,-0.0795498,-0.00471982
84,0.167328,0.161254,-0.251511,-0.75,-0.474778,0.69456,-0.413876,-0.687387,-0.0729538,-0.00478216
85,0.170955,0.150403,-0.199863,-0.75,-0.434039,0.618399,-0.411134,-0.668868,-0.0642377,-0.0047964
86,0.162741,0.150792,-0.11864,-0.75,-0.437818,0.615232,-0.444493,-0.660602,-0.058051,-0.00484963
87,0.148883,0.167565,-0.192945,-0.75,-0.388827,0.542913,-0.422454,-0.647565,-0.0537031,-0.00489037
88,0.156958,0.161681,-0.266412,-0.75,-0.335437,0.485391,-0.437588,-0.634834,-0.047469,-0.0049799
89,0.14989,0.179457,-0.340618,-0.75,-0.283409,0.400082,-0.436914,-0.617417,-0.0399336,-0.00505984
90,0.158585,0.185496,-0.319791,-0.75,-0.283252,0.377149,-0.458724,-0.609016,-0.0349593,-0.00515648
91,0.140111,0.208998,-0.381091,-0.75,-0.260803,0.367956,-0.460596,-0.606584,-0.0341046,-0.00522609
92,0.146231,0.204428,-0.451925,-0.75,-0.209193,0.306951,-0.445286,-0.606183,-0.0397545,-0.00540836
93,0.155379,0.204697,-0.378426,-0.75,-0.193203,0.313848,-0.445598,-0.607625,-0.0403454,-0.00539776
94,0.136261,0.224423,-0.447403,-0.75,-0.146409,0.256135,-0.390941,-0.606712,-0.0450122,-0.00544854
95,0.139761,0.215635,-0.513767,-0.75,-0.129739,0.26277,-0.427468,-0.600085,-0.0377517,-0.00554306
96,0.160492,0.20287,-0.476225,-0.75,-0.155425,0.319913,-0.47881,-0.602356,-0.0349493,-0.00560636
97,0.157209,0.204702,-0.41535,-0.75,-0.142114,0.323869,-0.477702,-0.60283,-0.0349477,-0.0056187
98,0.137279,0.22652,-0.480974,-0.75,-0.0992617,0.281849,-0.43436,-0.600257,-0.0360793,-0.00562928
99,0.144799,0.237359,-0.544109,-0.727483,-0.0721403,0.216327,-0.3455,-0.59889,-0.0403673,-0.00551446
100,0.127112,0.271068,-0.597666,-0.699086,-0.119851,0.271257,-0.342812,-0.60606,-0.0441035,-0.00554363
101,0.139581,0.271634,-0.662062,-0.667043,-0.144738,0.205544,-0.388121,-0.75,-0.103382,-0.007458
102,0.128049,0.291019,-0.678117,-0.674699,-0.108591,0.160066,-0.357987,-0.75,-0.109034,-0.00753322
103,0.120378,0.301565,-0.696017,-0.679534,-0.105538,0.174359,-0.367549,-0.75,-0.110162,-0.00757961
104,0.125866,0.293499,-0.720567,-0.633492,-0.141334,0.252707,-0.34018,-0.716827,-0.184563,-0.0079139
105,0.122136,0.282017,-0.75,-0.643081,-0.181649,0.263659,-0.30232,-0.75,-0.188353,-0.0084061
106,0.127291,0.270445,-0.75,-0.675389,-0.154899,0.289798,-0.290841,-0.75,-0.19118,-0.00837201
107,0.124215,0.283057,-0.75,-0.673799,-0.165585,0.353319,-0.310044,-0.75,-0.196892,-0.00846938
108,0.126488,0.276303,-0.75,-0.679222,-0.185181,0.408124,-0.411961,-0.75,-0.228246,-0.00920405
109,0.13069,0.273408,-0.75,-0.697672,-0.139229,0.372803,-0.37096,-0.745883,-0.225873,-0.0091437
110,0.108085,0.327403,-0.75,-0.69831,-0.116323,0.450973,-0.337326,-0.653834,-0.216728,-0.00828782
111,0.10838,0.3238,-0.75,-0.685208,-0.119293,0.440373,-0.280383,-0.606713,-0.0709252,-0.00655057
112,0.111716,0.313639,-0.75,-0.674992,-0.129143,0.432724,-0.225126,-0.599386,0.041389,-0.00536367
113,0.122748,0.284915,-0.75,-0.682514,-0.128117,0.411197,-0.159191,-0.603018,0.0702186,-0.00501724
114,0.120836,0.298837,-0.75,-0.696208,-0.0692446,0.390403,-0.108191,-0.575976,0.126258,-0.00419754
115,0.116148,0.288188,-0.75,-0.714926,-0.0504401,0.384948,-0.0438329,-0.598155,0.220097,-0.00328144
116,0.131753,0.272663,-0.75,-0.710838,-0.052899,0.405978,-0.0257103,-0.640604,0.270419,-0.00290837
117,0.123068,0.267277,-0.75,-0.75,-0.0674107,0.471525,-0.0481716,-0.656769,0.262596,-0.00308863
118,0.130536,0.283189,-0.748874,-0.75,-0.0883978,0.552902,-0.0463292,-0.665453,0.281537,-0.00277859
119,0.119712,0.280368,-0.75,-0.75,-0.05927,0.548095,-1.23068e-05,-0.708608,0.383614,-0.00187924
120,0.12844,0.238803,-0.75,-0.75,-0.0719486,0.608035,0.0212766,-0.726323,0.394015,-0.0017932
121,0.152447,0.234928,-0.660033,-0.75,-0.06327,0.70539,0.0249619,-0.744464,0.408434,-0.00140893
122,0.150707,0.217878,-0.593204,-0.75,-0.106214,0.75,0.062458,-0.75,0.456434,-0.00101959
123,0.153955,0.201776,-0.528734,-0.75,-0.153207,0.75,0.0994007,-0.741308,0.486827,-0.000611183
124,0.160144,0.190392,-0.455661,-0.75,-0.198755,0.75,0.0834087,-0.75,0.519252,-0.000688857
125,0.156111,0.198828,-0.424446,-0.75,-0.250247,0.75,0.0787582,-0.75,0.564677,-0.000597991
126,0.152014,0.20519,-0.351204,-0.75,-0.278136,0.75,0.0727576,-0.75,0.5834,-0.000338495
127,0.131563,0.223801,-0.403768,-0.75,-0.260355,0.731221,0.11224,-0.725737,0.564926,-0.000382165
128,0.127222,0.226458,-0.453532,-0.75,-0.282928,0.75,0.139111,-0.713467,0.54034,-0.000420887
129,0.127491,0.227738,-0.50263,-0.75,-0.304914,0.75,0.171448,-0.707606,0.546774,-0.000187519
130,0.126101,0.229162,-0.514276,-0.75,-0.287626,0.75,0.158418,-0.727464,0.53752,-0.000198101
131,0.154486,0.193291,-0.438415,-0.75,-0.287981,0.75,0.138602,-0.75,0.533429,-0.000292852
132,0.157028,0.192812,-0.374578,-0.75,-0.321731,0.75,0.135751,-0.75,0.576599,-0.000160064
133,0.13937,0.201903,-0.389416,-0.75,-0.339926,0.75,0.123572,-0.75,0.624645,-1.40676e-05
134,0.140432,0.20483,-0.435905,-0.748016,-0.361578,0.75,0.0940343,-0.75,0.631935,-0.000129683
135,0.14309,0.208126,-0.440763,-0.75,-0.36484,0.75,0.0919711,-0.75,0.686612,0.000181404
136,0.133357,0.223797,-0.455149,-0.75,-0.37972,0.75,0.0875773,-0.75,0.723431,0.000252287
137,0.139795,0.21769,-0.46198,-0.75,-0.389524,0.75,0.0629351,-0.75,0.670141,-0.000371227
138,0.141332,0.21596,-0.467135,-0.75,-0.394357,0.75,0.0613821,-0.75,0.697175,-0.000310549
139,0.131293,0.232385,-0.481809,-0.75,-0.407594,0.75,0.0580947,-0.75,0.745766,-0.000102422
140,0.136981,0.228122,-0.487967,-0.75,-0.416398,0.75,0.0350839,-0.75,0.693776,-0.000700803
141,0.138141,0.225662,-0.494043,-0.75,-0.420379,0.75,0.0270397,-0.75,0.719149,-0.000631647
142,0.129349,0.237216,-0.508917,-0.75,-0.433654,0.75,0.0193962,-0.75,0.75,-0.000222706
143,0.13389,0.234772,-0.516186,-0.75,-0.437696,0.75,0.0109878,-0.75,0.75,-0.000174704
144,0.135995,0.232975,-0.521513,-0.75,-0.440688,0.75,0.00389421,-0.75,0.75,0.000275995
145,0.137303,0.231699,-0.525971,-0.75,-0.443222,0.75,-0.000637247,-0.75,0.75,0.00074402
146,0.128284,0.245659,-0.539383,-0.75,-0.454968,0.75,-0.0116084,-0.75,0.75,0.00104799
147,0.131458,0.243456,-0.54597,-0.75,-0.457422,0.75,-0.0162752,-0.75,0.75,0.00145037
148,0.133398,0.241956,-0.550577,-0.75,-0.460012,0.75,-0.020951,-0.75,0.75,0.00186376
149,0.134176,0.242117,-0.554004,-0.75,-0.461529,0.75,-0.0260549,-0.75,0.75,0.00224756
150,0.136105,0.238167,-0.557698,-0.75,-0.46423,0.75,-0.0340749,-0.75,0.75,0.0026118
151,0.129838,0.249578,-0.578059,-0.75,-0.445751,0.75,-0.0118229,-0.75,0.75,0.0030041
152,0.132158,0.247518,-0.582767,-0.75,-0.449324,0.75,-0.0177948,-0.75,0.75,0.00333417
153,0.129683,0.258768,-0.636595,-0.736697,-0.464897,0.75,-0.0289598,-0.75,0.75,0.00357814
154,0.130416,0.266199,-0.696494,-0.732665,-0.446616,0.75,-0.00431863,-0.75,0.75,0.00399738
155,0.121668,0.285872,-0.75,-0.740612,-0.438831,0.75,0.0158653,-0.75,0.75,0.00426548
156,0.122491,0.299448,-0.75,-0.737156,-0.417001,0.75,0.0382745,-0.75,0.741386,0.00422572
157,0.11034,0.319423,-0.75,-0.743843,-0.406899,0.75,0.0470123,-0.75,0.740702,0.00421769
158,0.108451,0.322853,-0.75,-0.75,-0.354764,0.738365,0.091976,-0.696498,0.694455,0.0041809
159,0.10978,0.306231,-0.75,-0.75,-0.338049,0.721931,0.131683,-0.701726,0.71334,0.00432997
160,0.112125,0.300046,-0.75,-0.75,-0.363078,0.75,0.12949,-0.731502,0.723912,0.00431894
161,0.113064,0.292538,-0.75,-0.75,-0.38764,0.75,0.15155,-0.724299,0.721177,0.00441693
162,0.116565,0.293091,-0.75,-0.75,-0.370976,0.75,0.203968,-0.702657,0.712188,0.00459012
163,0.116598,0.286654,-0.75,-0.75,-0.396002,0.75,0.225651,-0.69457,0.710912,0.00470775
164,0.126007,0.282228,-0.75,-0.75,-0.365373,0.75,0.240414,-0.700626,0.706832,0.00477322
165,0.115858,0.281322,-0.75,-0.75,-0.400286,0.75,0.258618,-0.692131,0.718467,0.00492216
166,0.118775,0.27152,-0.75,-0.75,-0.369831,0.75,0.241142,-0.703006,0.75,0.00519615
167,0.148436,0.238688,-0.675633,-0.75,-0.336788,0.75,0.254267,-0.710799,0.75,0.00556412
168,0.130332,0.263104,-0.68422,-0.75,-0.357738,0.75,0.231354,-0.738356,0.742936,0.00539275
169,0.119146,0.286221,-0.735327,-0.75,-0.389221,0.75,0.207659,-0.75,0.735364,0.00521403
170,0.117031,0.289284,-0.75,-0.747285,-0.411756,0.75,0.226889,-0.74618,0.722469,0.00523481
171,0.118782,0.289976,-0.75,-0.75,-0.395963,0.75,0.278043,-0.722827,0.714891,0.0054222
172,0.120497,0.285258,-0.75,-0.75,-0.383428,0.75,0.325807,-0.701729,0.704805,0.00554375
173,0.124637,0.273076,-0.75,-0.75,-0.375764,0.75,0.383101,-0.710488,0.718115,0.00574659
174,0.129316,0.278272,-0.75,-0.75,-0.362893,0.75,0.383544,-0.718981,0.71345,0.00567265
175,0.118908,0.288531,-0.75,-0.75,-0.403477,0.75,0.349852,-0.75,0.729314,0.00547288
176,0.122497,0.276709,-0.75,-0.75,-0.39677,0.75,0.404696,-0.75,0.743203,0.0056835
177,0.128118,0.277977,-0.75,-0.75,-0.385043,0.75,0.401745,-0.75,0.75,0.00567192
178,0.121257,0.287413,-0.75,-0.75,-0.386486,0.75,0.399266,-0.75,0.75,0.00557751
179,0.124587,0.2718,-0.75,-0.75,-0.382801,0.75,0.449056,-0.75,0.75,0.0057808
180,0.135606,0.259872,-0.75,-0.75,-0.36187,0.75,0.447989,-0.75,0.75,0.00582703
181,0.125788,0.281581,-0.75,-0.75,-0.362898,0.75,0.44376,-0.75,0.744271,0.00565178
182,0.118145,0.272913,-0.75,-0.75,-0.407921,0.75,0.452947,-0.75,0.75,0.00563882
183,0.120315,0.277906,-0.75,-0.75,-0.373776,0.75,0.447951,-0.75,0.742726,0.00555399
184,0.128677,0.272323,-0.75,-0.75,-0.366804,0.75,0.443224,-0.75,0.75,0.00550742
185,0.123253,0.281367,-0.75,-0.75,-0.37125,0.75,0.438474,-0.75,0.75,0.00541039
186,0.125594,0.277053,-0.75,-0.749513,-0.408741,0.75,0.407131,-0.75,0.75,0.00521246
187,0.129138,0.278149,-0.75,-0.75,-0.397958,0.75,0.403818,-0.75,0.75,0.00518068
188,0.121167,0.287744,-0.75,-0.75,-0.399237,0.75,0.403799,-0.75,0.75,0.00509241
189,0.124144,0.272705,-0.75,-0.75,-0.395526,0.75,0.45155,-0.75,0.75,0.00526391
190,0.130993,0.271988,-0.75,-0.75,-0.386541,0.75,0.449812,-0.75,0.75,0.00526645
191,0.123754,0.281842,-0.75,-0.75,-0.390244,0.75,0.442117,-0.75,0.75,0.00513294
192,0.128347,0.276129,-0.75,-0.75,-0.383552,0.75,0.436564,-0.75,0.75,0.00508747
193,0.122136,0.284179,-0.75,-0.75,-0.386461,0.75,0.434133,-0.75,0.75,0.00498505
194,0.125749,0.268138,-0.75,-0.75,-0.384204,0.75,0.477585,-0.75,0.75,0.00514172
195,0.136509,0.257713,-0.75,-0.75,-0.362979,0.75,0.475288,-0.75,0.75,0.00519107
196,0.126783,0.280027,-0.75,-0.75,-0.36412,0.75,0.470571,-0.75,0.744775,0.00503536
197,0.118709,0.273379,-0.75,-0.75,-0.41464,0.75,0.485962,-0.75,0.740588,0.00487368
198,0.121487,0.269494,-0.75,-0.75,-0.385177,0.75,0.467914,-0.75,0.75,0.00488964
199,0.149912,0.238013,-0.687164,-0.75,-0.354299,0.75,0.470074,-0.75,0.75,0.00503863
200,0.137023,0.248461,-0.706848,-0.75,-0.348617,0.75,0.459769,-0.75,0.734694,0.00470433
201,0.131034,0.261422,-0.726212,-0.75,-0.336976,0.75,0.456173,-0.75,0.728931,0.0046009
202,0.126938,0.263543,-0.742235,-0.75,-0.379418,0.75,0.419694,-0.75,0.739321,0.00445988
203,0.134909,0.263331,-0.75,-0.75,-0.354645,0.75,0.421156,-0.75,0.734851,0.00445997
204,0.124732,0.284174,-0.75,-0.75,-0.354138,0.75,0.416388,-0.75,0.729479,0.00431312
205,0.124649,0.265542,-0.75,-0.75,-0.398408,0.75,0.423601,-0.75,0.734286,0.00433628
206,0.149523,0.244191,-0.679727,-0.75,-0.363003,0.75,0.430922,-0.75,0.731982,0.00448302
207,0.14723,0.247038,-0.600714,-0.75,-0.418647,0.75,0.40302,-0.75,0.718752,0.00427781
208,0.121717,0.282863,-0.643343,-0.746992,-0.460709,0.75,0.372152,-0.748093,0.657276,0.00373047
209,0.11892,0.269451,-0.697617,-0.748539,-0.498746,0.75,0.394194,-0.75,0.664328,0.00376547
210,0.115006,0.285762,-0.741894,-0.740372,-0.502382,0.75,0.35586,-0.75,0.648601,0.00360726
211,0.119884,0.291224,-0.75,-0.735871,-0.533195,0.75,0.322409,-0.75,0.6621,0.00357264
212,0.125156,0.280001,-0.75,-0.75,-0.550609,0.75,0.287164,-0.75,0.693746,0.00384942
213,0.13423,0.265639,-0.75,-0.75,-0.56941,0.75,0.228771,-0.75,0.673537,0.00340239
214,0.12094,0.29824,-0.75,-0.75,-0.583622,0.75,0.195633,-0.75,0.729874,0.00387656
215,0.121787,0.29267,-0.75,-0.75,-0.595071,0.75,0.186849,-0.75,0.75,0.00402546
216,0.131862,0.272097,-0.75,-0.743168,-0.630421,0.75,0.141386,-0.75,0.735001,0.0037061
217,0.121075,0.293518,-0.75,-0.75,-0.642152,0.75,0.109572,-0.75,0.75,0.00417042
218,0.125574,0.288645,-0.75,-0.735809,-0.669599,0.75,0.0796207,-0.75,0.75,0.00474896
219,0.114901,0.314302,-0.75,-0.721899,-0.696496,0.75,0.0538181,-0.75,0.75,0.00530567
220,0.113109,0.312878,-0.75,-0.736986,-0.700923,0.75,0.0207787,-0.75,0.75,0.00542795
221,0.111684,0.316827,-0.75,-0.748317,-0.701768,0.75,0.00348244,-0.75,0.75,0.00565807
222,0.111469,0.314641,-0.75,-0.75,-0.704502,0.75,-0.0191988,-0.75,0.75,0.00620401
223,0.112002,0.313974,-0.75,-0.75,-0.706361,0.75,-0.0452477,-0.75,0.75,0.00677115
224,0.110764,0.320485,-0.75,-0.75,-0.704968,0.75,-0.0641033,-0.75,0.75,0.00701286
225,0.109684,0.318622,-0.75,-0.75,-0.705974,0.75,-0.0874863,-0.75,0.75,0.00758989
226,0.102637,0.347891,-0.75,-0.75,-0.696008,0.75,-0.0963949,-0.75,0.726964,0.0075729
227,0.10112,0.333736,-0.75,-0.75,-0.700989,0.75,-0.122736,-0.75,0.697079,0.00716792
228,0.10323,0.326779,-0.75,-0.75,-0.70311,0.75,-0.141323,-0.75,0.75,0.00769593
229,0.0989519,0.349801,-0.75,-0.75,-0.693906,0.75,-0.149566,-0.75,0.75,0.00797816
230,0.100196,0.343917,-0.75,-0.75,-0.697152,0.75,-0.217504,-0.75,0.742871,0.00768372
231,0.0994102,0.343539,-0.75,-0.75,-0.696459,0.75,-0.265571,-0.75,0.75,0.00801998
232,0.0908591,0.367293,-0.75,-0.75,-0.684846,0.75,-0.262735,-0.75,0.73731,0.00817205
233,0.0887568,0.365367,-0.75,-0.75,-0.669821,0.75,-0.292371,-0.744512,0.75,0.00848286
234,0.0922339,0.366427,-0.75,-0.75,-0.614963,0.743014,-0.288474,-0.747394,0.75,0.00871586
235,0.0867717,0.356155,-0.75,-0.75,-0.597422,0.75,-0.221898,-0.746572,0.743515,0.00890857
236,0.0955157,0.34329,-0.75,-0.75,-0.567283,0.75,-0.196755,-0.75,0.75,0.00918939
237,0.0971235,0.3287,-0.75,-0.75,-0.572451,0.75,-0.172923,-0.75,0.72749,0.0091131
238,0.103066,0.319858,-0.75,-0.75,-0.575947,0.75,-0.178081,-0.75,0.75,0.00966797
239,0.102585,0.31717,-0.75,-0.75,-0.575507,0.75,-0.144297,-0.75,0.75,0.0109462
240,0.1029,0.3197,-0.75,-0.75,-0.572525,0.75,-0.104455,-0.75,0.75,0.0118258
241,0.103106,0.318797,-0.75,-0.75,-0.570997,0.75,-0.0624928,-0.75,0.75,0.0126195
242,0.106153,0.31324,-0.75,-0.75,-0.573252,0.75,-0.0399533,-0.75,0.747544,0.0127758
243,0.112023,0.305262,-0.75,-0.75,-0.576161,0.75,-0.0556349,-0.75,0.75,0.0131674
244,0.11544,0.304164,-0.75,-0.75,-0.575886,0.75,-0.0420633,-0.75,0.75,0.0133551
245,0.11767,0.300373,-0.75,-0.75,-0.57649,0.75,-0.0338252,-0.75,0.75,0.0134909
246,0.117497,0.303732,-0.75,-0.75,-0.574288,0.75,-0.0266199,-0.75,0.75,0.0136318
